packet_uid,message_id,packet_name,source,dest,start_time,delivered,dropped,delivery_time,delay_seconds,hops,path
1608:13769:packet7,13769,packet7,veh842,veh877,1608,True,False,1609,1,7,veh842->veh846->veh817->veh797->veh831->veh828->veh845->veh877
1609:13787:packet0,13787,packet0,veh876,veh911,1609,True,False,1609,0,2,veh876->veh882->veh911
1609:13787:packet1,13787,packet1,veh876,veh911,1609,True,False,1609,0,2,veh876->veh882->veh911
1609:13787:packet2,13787,packet2,veh876,veh911,1609,True,False,1609,0,2,veh876->veh882->veh911
1609:13787:packet3,13787,packet3,veh876,veh911,1609,True,False,1609,0,2,veh876->veh882->veh911
1610:13804:packet0,13804,packet0,veh820,veh854,1610,True,False,1610,0,4,veh820->veh875->veh760->veh881->veh854
1610:13804:packet1,13804,packet1,veh820,veh854,1610,True,False,1610,0,4,veh820->veh875->veh760->veh881->veh854
1610:13804:packet2,13804,packet2,veh820,veh854,1610,True,False,1610,0,4,veh820->veh875->veh760->veh881->veh854
1610:13804:packet3,13804,packet3,veh820,veh854,1610,True,False,1610,0,4,veh820->veh875->veh760->veh881->veh854
1610:13804:packet4,13804,packet4,veh820,veh854,1610,True,False,1610,0,3,veh820->veh760->veh881->veh854
1610:13804:packet5,13804,packet5,veh820,veh854,1610,True,False,1610,0,3,veh820->veh760->veh881->veh854
1610:13804:packet6,13804,packet6,veh820,veh854,1610,True,False,1610,0,4,veh820->veh875->veh760->veh881->veh854
1610:13804:packet7,13804,packet7,veh820,veh854,1610,True,False,1610,0,3,veh820->veh760->veh881->veh854
1610:13804:packet8,13804,packet8,veh820,veh854,1610,True,False,1610,0,3,veh820->veh760->veh881->veh854
1602:13639:packet0,13639,packet0,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet1,13639,packet1,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet2,13639,packet2,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet3,13639,packet3,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet4,13639,packet4,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet5,13639,packet5,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet6,13639,packet6,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet7,13639,packet7,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1602:13639:packet8,13639,packet8,veh841,veh887,1602,True,False,1611,9,9,veh841->veh816->veh854->veh794->veh815->veh772->veh890->veh808->veh856->veh887
1603:13656:packet0,13656,packet0,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh907->veh814->veh886
1603:13656:packet1,13656,packet1,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh906->veh814->veh886
1603:13656:packet2,13656,packet2,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh907->veh814->veh886
1603:13656:packet3,13656,packet3,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh906->veh814->veh886
1603:13656:packet4,13656,packet4,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh907->veh814->veh886
1603:13656:packet5,13656,packet5,veh802,veh886,1603,True,False,1611,8,4,veh802->veh885->veh906->veh814->veh886
1604:13671:packet0,13671,packet0,veh891,veh906,1604,True,False,1611,7,4,veh891->veh863->veh886->veh814->veh906
1604:13671:packet1,13671,packet1,veh891,veh906,1604,True,False,1611,7,4,veh891->veh863->veh886->veh814->veh906
1604:13671:packet2,13671,packet2,veh891,veh906,1604,True,False,1611,7,4,veh891->veh863->veh886->veh814->veh906
1604:13671:packet3,13671,packet3,veh891,veh906,1604,True,False,1611,7,4,veh891->veh863->veh886->veh814->veh906
1605:13685:packet0,13685,packet0,veh891,veh906,1605,True,False,1611,6,4,veh891->veh863->veh886->veh814->veh906
1605:13685:packet1,13685,packet1,veh891,veh906,1605,True,False,1611,6,4,veh891->veh863->veh886->veh814->veh906
1605:13685:packet2,13685,packet2,veh891,veh906,1605,True,False,1611,6,4,veh891->veh863->veh886->veh814->veh906
1606:13713:packet0,13713,packet0,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1606:13713:packet1,13713,packet1,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1606:13713:packet2,13713,packet2,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1606:13713:packet3,13713,packet3,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1606:13713:packet4,13713,packet4,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1606:13713:packet5,13713,packet5,veh902,veh890,1606,True,False,1611,5,10,veh902->veh877->veh865->veh894->veh831->veh797->veh846->veh817->veh856->veh808->veh890
1608:13752:packet0,13752,packet0,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh760->veh815
1608:13752:packet1,13752,packet1,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh875->veh815
1608:13752:packet2,13752,packet2,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh760->veh815
1608:13752:packet3,13752,packet3,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh875->veh815
1608:13752:packet4,13752,packet4,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh760->veh815
1608:13752:packet5,13752,packet5,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh875->veh815
1608:13752:packet6,13752,packet6,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh760->veh815
1608:13752:packet7,13752,packet7,veh863,veh815,1608,True,False,1611,3,5,veh863->veh786->veh891->veh912->veh875->veh815
1610:13797:packet0,13797,packet0,veh847,veh808,1610,True,False,1611,1,3,veh847->veh772->veh890->veh808
1610:13797:packet1,13797,packet1,veh847,veh808,1610,True,False,1611,1,3,veh847->veh772->veh890->veh808
1610:13797:packet2,13797,packet2,veh847,veh808,1610,True,False,1611,1,3,veh847->veh772->veh890->veh808
1610:13797:packet3,13797,packet3,veh847,veh808,1610,True,False,1611,1,3,veh847->veh772->veh890->veh808
1611:13814:packet0,13814,packet0,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet1,13814,packet1,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet2,13814,packet2,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet3,13814,packet3,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet4,13814,packet4,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet5,13814,packet5,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet6,13814,packet6,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet7,13814,packet7,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet8,13814,packet8,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13814:packet9,13814,packet9,veh856,veh893,1611,True,False,1611,0,4,veh856->veh808->veh890->veh881->veh893
1611:13815:packet0,13815,packet0,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13815:packet1,13815,packet1,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13815:packet2,13815,packet2,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13815:packet3,13815,packet3,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13815:packet4,13815,packet4,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13815:packet5,13815,packet5,veh831,veh836,1611,True,False,1611,0,1,veh831->veh836
1611:13818:packet0,13818,packet0,veh816,veh880,1611,True,False,1611,0,3,veh816->veh834->veh905->veh880
1611:13818:packet1,13818,packet1,veh816,veh880,1611,True,False,1611,0,3,veh816->veh834->veh905->veh880
1611:13818:packet2,13818,packet2,veh816,veh880,1611,True,False,1611,0,3,veh816->veh834->veh905->veh880
1611:13821:packet0,13821,packet0,veh798,veh864,1611,True,False,1611,0,1,veh798->veh864
1611:13821:packet1,13821,packet1,veh798,veh864,1611,True,False,1611,0,1,veh798->veh864
1611:13821:packet2,13821,packet2,veh798,veh864,1611,True,False,1611,0,1,veh798->veh864
1611:13821:packet3,13821,packet3,veh798,veh864,1611,True,False,1611,0,1,veh798->veh864
1611:13821:packet4,13821,packet4,veh798,veh864,1611,True,False,1611,0,1,veh798->veh864
1607:13731:packet0,13731,packet0,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet1,13731,packet1,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet2,13731,packet2,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet3,13731,packet3,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet4,13731,packet4,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet5,13731,packet5,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet6,13731,packet6,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13731:packet7,13731,packet7,veh891,veh842,1607,True,False,1612,5,8,veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13733:packet0,13733,packet0,veh814,veh842,1607,True,False,1612,5,11,veh814->veh886->veh863->veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13733:packet1,13733,packet1,veh814,veh842,1607,True,False,1612,5,11,veh814->veh886->veh863->veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13733:packet2,13733,packet2,veh814,veh842,1607,True,False,1612,5,11,veh814->veh886->veh863->veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13733:packet3,13733,packet3,veh814,veh842,1607,True,False,1612,5,11,veh814->veh886->veh863->veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1607:13733:packet4,13733,packet4,veh814,veh842,1607,True,False,1612,5,11,veh814->veh886->veh863->veh891->veh786->veh891->veh912->veh860->veh823->veh808->veh856->veh842
1608:13753:packet0,13753,packet0,veh835,veh816,1608,True,False,1612,4,8,veh835->veh846->veh817->veh856->veh808->veh890->veh881->veh841->veh816
1608:13753:packet1,13753,packet1,veh835,veh816,1608,True,False,1612,4,8,veh835->veh846->veh817->veh856->veh808->veh890->veh881->veh841->veh816
1608:13753:packet2,13753,packet2,veh835,veh816,1608,True,False,1612,4,8,veh835->veh846->veh817->veh856->veh808->veh890->veh881->veh841->veh816
1608:13753:packet3,13753,packet3,veh835,veh816,1608,True,False,1612,4,8,veh835->veh846->veh817->veh856->veh808->veh890->veh881->veh841->veh816
1608:13753:packet4,13753,packet4,veh835,veh816,1608,True,False,1612,4,8,veh835->veh846->veh817->veh856->veh808->veh890->veh881->veh841->veh816
1611:13816:packet0,13816,packet0,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1611:13816:packet1,13816,packet1,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1611:13816:packet2,13816,packet2,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1611:13816:packet3,13816,packet3,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1611:13816:packet4,13816,packet4,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1611:13816:packet5,13816,packet5,veh881,veh797,1611,True,False,1612,1,6,veh881->veh772->veh823->veh808->veh856->veh887->veh797
1612:13827:packet0,13827,packet0,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet1,13827,packet1,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet2,13827,packet2,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet3,13827,packet3,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet4,13827,packet4,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet5,13827,packet5,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet6,13827,packet6,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet7,13827,packet7,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet8,13827,packet8,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13827:packet9,13827,packet9,veh820,veh912,1612,True,False,1612,0,1,veh820->veh912
1612:13852:packet0,13852,packet0,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet1,13852,packet1,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet2,13852,packet2,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet3,13852,packet3,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet4,13852,packet4,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet5,13852,packet5,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet6,13852,packet6,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet7,13852,packet7,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13852:packet8,13852,packet8,veh890,veh816,1612,True,False,1612,0,3,veh890->veh881->veh893->veh816
1612:13854:packet0,13854,packet0,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13854:packet1,13854,packet1,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13854:packet2,13854,packet2,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13854:packet3,13854,packet3,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13854:packet4,13854,packet4,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13854:packet5,13854,packet5,veh844,veh861,1612,True,False,1612,0,1,veh844->veh861
1612:13856:packet0,13856,packet0,veh852,veh847,1612,True,False,1613,1,9,veh852->veh835->veh846->veh817->veh856->veh808->veh823->veh875->veh881->veh847
1612:13856:packet1,13856,packet1,veh852,veh847,1612,True,False,1613,1,9,veh852->veh835->veh846->veh817->veh856->veh808->veh823->veh875->veh772->veh847
1612:13856:packet2,13856,packet2,veh852,veh847,1612,True,False,1613,1,9,veh852->veh835->veh846->veh817->veh856->veh808->veh823->veh875->veh881->veh847
1612:13856:packet3,13856,packet3,veh852,veh847,1612,True,False,1613,1,9,veh852->veh835->veh846->veh817->veh856->veh808->veh823->veh875->veh772->veh847
1613:13866:packet0,13866,packet0,veh905,veh912,1613,True,False,1614,1,8,veh905->veh834->veh816->veh854->veh794->veh870->veh772->veh760->veh912
1613:13866:packet1,13866,packet1,veh905,veh912,1613,True,False,1614,1,9,veh905->veh834->veh816->veh854->veh794->veh870->veh847->veh772->veh875->veh912
1613:13866:packet2,13866,packet2,veh905,veh912,1613,True,False,1614,1,10,veh905->veh834->veh816->veh854->veh794->veh870->veh841->veh772->veh881->veh862->veh912
1614:13882:packet0,13882,packet0,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet1,13882,packet1,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet2,13882,packet2,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet3,13882,packet3,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet4,13882,packet4,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet5,13882,packet5,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet6,13882,packet6,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet7,13882,packet7,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet8,13882,packet8,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13882:packet9,13882,packet9,veh890,veh823,1614,True,False,1614,0,2,veh890->veh808->veh823
1614:13885:packet0,13885,packet0,veh817,veh820,1614,True,False,1614,0,4,veh817->veh846->veh856->veh808->veh820
1614:13885:packet1,13885,packet1,veh817,veh820,1614,True,False,1614,0,4,veh817->veh846->veh856->veh808->veh820
1614:13885:packet2,13885,packet2,veh817,veh820,1614,True,False,1614,0,4,veh817->veh846->veh856->veh808->veh820
1614:13885:packet3,13885,packet3,veh817,veh820,1614,True,False,1614,0,4,veh817->veh846->veh856->veh808->veh820
1614:13885:packet4,13885,packet4,veh817,veh820,1614,True,False,1614,0,4,veh817->veh846->veh856->veh808->veh820
1614:13888:packet0,13888,packet0,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet1,13888,packet1,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet2,13888,packet2,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet3,13888,packet3,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet4,13888,packet4,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet5,13888,packet5,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet6,13888,packet6,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet7,13888,packet7,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet8,13888,packet8,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1614:13888:packet9,13888,packet9,veh843,veh836,1614,True,False,1614,0,1,veh843->veh836
1615:13899:packet0,13899,packet0,veh817,veh797,1615,True,False,1615,0,1,veh817->veh797
1615:13899:packet1,13899,packet1,veh817,veh797,1615,True,False,1615,0,1,veh817->veh797
