time,packet_uid,from_holder,to_holder,selected_edge,cum_hops
1781,1739:16889:packet3,veh981,veh892,-157802105#1,23
1781,1739:16889:packet3,veh892,veh961,-26237691#0,24
1781,1739:16889:packet3,veh961,veh973,-160542745#0,25
1781,1739:16889:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,21
1781,1739:16889:packet4,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,22
1781,1739:16889:packet4,veh981,veh892,-157802105#1,23
1781,1739:16889:packet4,veh892,veh961,-26237691#0,24
1781,1739:16889:packet4,veh961,veh973,-160542745#0,25
1781,1740:16909:packet0,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet1,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet2,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet3,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet4,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet5,veh957,veh1002,1029909689#1,20
1781,1740:16909:packet6,veh957,veh1002,1029909689#1,20
1781,1741:16918:packet0,veh906,veh979,-948698446#1,9
1781,1741:16918:packet1,veh906,veh979,-948698446#1,9
1781,1741:16918:packet2,veh906,veh979,-948698446#1,9
1781,1741:16918:packet3,veh906,veh979,-948698446#1,9
1781,1741:16918:packet4,veh906,veh979,-948698446#1,9
1781,1741:16918:packet5,veh906,veh979,-948698446#1,9
1781,1741:16918:packet6,veh906,veh979,-948698446#1,9
1781,1742:16942:packet0,veh906,veh979,-948698446#1,2
1781,1742:16942:packet1,veh906,veh979,-948698446#1,2
1781,1742:16942:packet2,veh906,veh979,-948698446#1,2
1781,1742:16942:packet3,veh906,veh979,-948698446#1,2
1781,1742:16942:packet4,veh906,veh979,-948698446#1,2
1781,1742:16942:packet5,veh906,veh979,-948698446#1,2
1781,1743:16977:packet0,veh964,veh906,56699024#0,15
1781,1743:16977:packet1,veh964,veh906,56699024#0,15
1781,1743:16977:packet2,veh964,veh906,56699024#0,15
1781,1743:16977:packet3,veh964,veh906,56699024#0,15
1781,1743:16977:packet4,veh964,veh906,56699024#0,15
1781,1748:17032:packet0,veh976,veh936,-859881538#3,26
1781,1748:17032:packet0,veh936,veh823,-26320726#1,27
1781,1748:17032:packet1,veh976,veh936,-859881538#3,26
1781,1748:17032:packet1,veh936,veh823,-26320726#1,27
1781,1748:17032:packet2,veh976,veh936,-859881538#3,26
1781,1748:17032:packet2,veh936,veh823,-26320726#1,27
1781,1748:17032:packet3,veh976,veh936,-859881538#3,26
1781,1748:17032:packet3,veh936,veh823,-26320726#1,27
1781,1748:17032:packet4,veh976,veh936,-859881538#3,26
1781,1748:17032:packet4,veh936,veh823,-26320726#1,27
1781,1748:17032:packet5,veh976,veh936,-859881538#3,26
1781,1748:17032:packet5,veh936,veh823,-26320726#1,27
1781,1748:17032:packet6,veh976,veh936,-859881538#3,26
1781,1748:17032:packet6,veh936,veh823,-26320726#1,27
1781,1752:17130:packet0,veh936,veh976,26320726#2,8
1781,1752:17130:packet0,veh976,veh966,859881538#5,9
1781,1752:17130:packet1,veh936,veh976,26320726#2,8
1781,1752:17130:packet1,veh976,veh966,859881538#5,9
1781,1752:17130:packet2,veh936,veh976,26320726#2,8
1781,1752:17130:packet2,veh976,veh966,859881538#5,9
1781,1752:17130:packet3,veh936,veh976,26320726#2,8
1781,1752:17130:packet3,veh976,veh966,859881538#5,9
1781,1752:17130:packet4,veh936,veh976,26320726#2,8
1781,1752:17130:packet4,veh976,veh966,859881538#5,9
1781,1752:17130:packet5,veh936,veh976,26320726#2,8
1781,1752:17130:packet5,veh976,veh966,859881538#5,9
1781,1752:17145:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,18
1781,1752:17145:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,19
1781,1752:17145:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,17
1781,1752:17145:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,18
1781,1752:17145:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,18
1781,1752:17145:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,19
1781,1752:17145:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1752:17145:packet3,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1752:17145:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,18
1781,1752:17145:packet4,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,19
1781,1752:17145:packet5,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1752:17145:packet5,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1752:17148:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1752:17148:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1752:17148:packet0,veh981,veh892,-157802105#1,17
1781,1752:17148:packet0,veh892,veh961,-26237691#0,18
1781,1752:17148:packet0,veh961,veh973,-160542745#0,19
1781,1752:17148:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1752:17148:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1752:17148:packet1,veh981,veh892,-157802105#1,17
1781,1752:17148:packet1,veh892,veh961,-26237691#0,18
1781,1752:17148:packet1,veh961,veh973,-160542745#0,19
1781,1752:17148:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1752:17148:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1752:17148:packet2,veh981,veh892,-157802105#1,17
1781,1752:17148:packet2,veh892,veh961,-26237691#0,18
1781,1752:17148:packet2,veh961,veh973,-160542745#0,19
1781,1752:17148:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1752:17148:packet3,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1752:17148:packet3,veh981,veh892,-157802105#1,17
1781,1752:17148:packet3,veh892,veh961,-26237691#0,18
1781,1752:17148:packet3,veh961,veh973,-160542745#0,19
1781,1752:17148:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1752:17148:packet4,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1752:17148:packet4,veh981,veh892,-157802105#1,17
1781,1752:17148:packet4,veh892,veh961,-26237691#0,18
1781,1752:17148:packet4,veh961,veh973,-160542745#0,19
1781,1753:17173:packet0,veh964,veh906,56699024#0,5
1781,1753:17173:packet1,veh964,veh906,56699024#0,5
1781,1753:17173:packet2,veh964,veh906,56699024#0,5
1781,1753:17173:packet3,veh964,veh906,56699024#0,5
1781,1753:17173:packet4,veh964,veh906,56699024#0,5
1781,1753:17173:packet5,veh964,veh906,56699024#0,5
1781,1753:17173:packet6,veh964,veh906,56699024#0,5
1781,1753:17173:packet7,veh964,veh906,56699024#0,5
1781,1755:17202:packet0,veh906,veh979,-948698446#1,10
1781,1755:17202:packet1,veh906,veh979,-948698446#1,10
1781,1755:17202:packet2,veh906,veh979,-948698446#1,10
1781,1755:17202:packet3,veh906,veh979,-948698446#1,10
1781,1755:17202:packet4,veh906,veh979,-948698446#1,10
1781,1755:17202:packet5,veh906,veh979,-948698446#1,10
1781,1755:17202:packet6,veh906,veh979,-948698446#1,10
1781,1755:17202:packet7,veh906,veh979,-948698446#1,10
1781,1755:17202:packet8,veh906,veh979,-948698446#1,10
1781,1756:17222:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet5,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet6,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1756:17222:packet7,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1757:17243:packet0,veh936,veh966,-26320726#1,10
1781,1757:17243:packet1,veh936,veh966,-26320726#1,10
1781,1757:17243:packet2,veh936,veh966,-26320726#1,10
1781,1757:17243:packet3,veh936,veh966,-26320726#1,10
1781,1757:17243:packet4,veh936,veh966,-26320726#1,10
1781,1757:17243:packet5,veh936,veh966,-26320726#1,10
1781,1757:17243:packet6,veh936,veh966,-26320726#1,10
1781,1757:17248:packet0,veh936,veh966,-26320726#1,4
1781,1757:17248:packet1,veh936,veh966,-26320726#1,4
1781,1757:17248:packet2,veh936,veh966,-26320726#1,4
1781,1757:17248:packet3,veh936,veh966,-26320726#1,4
1781,1757:17248:packet4,veh936,veh966,-26320726#1,4
1781,1757:17248:packet5,veh936,veh966,-26320726#1,4
1781,1757:17248:packet6,veh936,veh966,-26320726#1,4
1781,1757:17248:packet7,veh936,veh966,-26320726#1,4
1781,1757:17248:packet8,veh936,veh966,-26320726#1,4
1781,1757:17248:packet9,veh936,veh966,-26320726#1,4
1781,1757:17253:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1757:17253:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1757:17253:packet0,veh981,veh892,-157802105#1,21
1781,1757:17253:packet0,veh892,veh961,-26237691#0,22
1781,1757:17253:packet0,veh961,veh973,-160542745#0,23
1781,1757:17253:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1757:17253:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1757:17253:packet1,veh981,veh892,-157802105#1,21
1781,1757:17253:packet1,veh892,veh961,-26237691#0,22
1781,1757:17253:packet1,veh961,veh973,-160542745#0,23
1781,1757:17253:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1757:17253:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1757:17253:packet2,veh981,veh892,-157802105#1,21
1781,1757:17253:packet2,veh892,veh961,-26237691#0,22
1781,1757:17253:packet2,veh961,veh973,-160542745#0,23
1781,1757:17253:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,20
1781,1757:17253:packet3,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,21
1781,1757:17253:packet3,veh981,veh892,-157802105#1,22
1781,1757:17253:packet3,veh892,veh961,-26237691#0,23
1781,1757:17253:packet3,veh961,veh973,-160542745#0,24
1781,1757:17253:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,19
1781,1757:17253:packet4,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,20
1781,1757:17253:packet4,veh981,veh892,-157802105#1,21
1781,1757:17253:packet4,veh892,veh961,-26237691#0,22
1781,1757:17253:packet4,veh961,veh973,-160542745#0,23
1781,1757:17253:packet5,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,20
1781,1757:17253:packet5,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,21
1781,1757:17253:packet5,veh981,veh892,-157802105#1,22
1781,1757:17253:packet5,veh892,veh961,-26237691#0,23
1781,1757:17253:packet5,veh961,veh973,-160542745#0,24
1781,1757:17253:packet6,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,18
1781,1757:17253:packet6,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,19
1781,1757:17253:packet6,veh981,veh892,-157802105#1,20
1781,1757:17253:packet6,veh892,veh961,-26237691#0,21
1781,1757:17253:packet6,veh961,veh973,-160542745#0,22
1781,1758:17260:packet0,veh936,veh966,-26320726#1,7
1781,1758:17260:packet1,veh936,veh966,-26320726#1,7
1781,1758:17260:packet2,veh936,veh966,-26320726#1,7
1781,1758:17260:packet3,veh936,veh966,-26320726#1,7
1781,1758:17281:packet0,veh936,veh966,-26320726#1,6
1781,1758:17281:packet1,veh936,veh966,-26320726#1,6
1781,1758:17281:packet2,veh936,veh966,-26320726#1,6
1781,1758:17281:packet3,veh936,veh966,-26320726#1,6
1781,1758:17281:packet4,veh936,veh966,-26320726#1,6
1781,1758:17281:packet5,veh936,veh966,-26320726#1,6
1781,1758:17281:packet6,veh936,veh966,-26320726#1,6
1781,1758:17281:packet7,veh936,veh966,-26320726#1,6
1781,1758:17283:packet0,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet1,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet2,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet3,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet4,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet5,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet6,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet7,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet8,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1758:17283:packet9,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1759:17313:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,16
1781,1759:17313:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,17
1781,1759:17313:packet0,veh981,veh892,-157802105#1,18
1781,1759:17313:packet0,veh892,veh961,-26237691#0,19
1781,1759:17313:packet0,veh961,veh973,-160542745#0,20
1781,1759:17313:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,16
1781,1759:17313:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,17
1781,1759:17313:packet1,veh981,veh892,-157802105#1,18
1781,1759:17313:packet1,veh892,veh961,-26237691#0,19
1781,1759:17313:packet1,veh961,veh973,-160542745#0,20
1781,1759:17313:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,16
1781,1759:17313:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,17
1781,1759:17313:packet2,veh981,veh892,-157802105#1,18
1781,1759:17313:packet2,veh892,veh961,-26237691#0,19
1781,1759:17313:packet2,veh961,veh973,-160542745#0,20
1781,1759:17313:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,17
1781,1759:17313:packet3,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,18
1781,1759:17313:packet3,veh981,veh892,-157802105#1,19
1781,1759:17313:packet3,veh892,veh961,-26237691#0,20
1781,1759:17313:packet3,veh961,veh973,-160542745#0,21
1781,1759:17327:packet0,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,9
1781,1759:17327:packet1,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,9
1781,1759:17327:packet2,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,9
1781,1759:17327:packet3,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,9
1781,1760:17331:packet0,veh918,veh963,26226859#9,4
1781,1760:17331:packet1,veh918,veh963,26226859#9,4
1781,1760:17331:packet2,veh918,veh963,26226859#9,4
1781,1760:17336:packet0,veh936,veh966,-26320726#1,4
1781,1760:17336:packet1,veh936,veh966,-26320726#1,4
1781,1760:17336:packet2,veh936,veh966,-26320726#1,4
1781,1760:17336:packet3,veh936,veh966,-26320726#1,4
1781,1760:17336:packet4,veh936,veh966,-26320726#1,4
1781,1760:17336:packet5,veh936,veh966,-26320726#1,4
1781,1760:17336:packet6,veh936,veh966,-26320726#1,4
1781,1760:17336:packet7,veh936,veh966,-26320726#1,4
1781,1760:17340:packet0,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet0,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet0,veh970,veh956,-157802107#0,4
1781,1760:17340:packet1,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet1,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet1,veh970,veh956,-157802107#0,4
1781,1760:17340:packet2,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet2,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet2,veh970,veh956,-157802107#0,4
1781,1760:17340:packet3,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet3,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet3,veh970,veh956,-157802107#0,4
1781,1760:17340:packet4,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet4,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet4,veh970,veh956,-157802107#0,4
1781,1760:17340:packet5,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet5,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet5,veh970,veh956,-157802107#0,4
1781,1760:17340:packet6,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet6,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet6,veh970,veh975,-157802107#0,4
1781,1760:17340:packet6,veh975,veh847,-856561983#1,5
1781,1760:17340:packet6,veh847,veh920,-856561983#1,6
1781,1760:17340:packet7,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,2
1781,1760:17340:packet7,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,3
1781,1760:17340:packet7,veh970,veh956,-157802107#0,4
1781,1760:17345:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1760:17345:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,14
1781,1760:17345:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1760:17345:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,14
1781,1760:17345:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,13
1781,1760:17345:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,14
1781,1760:17352:packet0,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17352:packet1,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17352:packet2,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17352:packet3,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17352:packet4,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17352:packet5,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1760:17364:packet0,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet0,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet0,veh975,veh847,-856561983#1,5
1781,1760:17364:packet0,veh847,veh920,-856561983#1,6
1781,1760:17364:packet0,veh920,veh956,-856561983#1,7
1781,1760:17364:packet1,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet1,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet1,veh975,veh847,-856561983#1,5
1781,1760:17364:packet1,veh847,veh920,-856561983#1,6
1781,1760:17364:packet1,veh920,veh956,-856561983#1,7
1781,1760:17364:packet2,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet2,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet2,veh975,veh847,-856561983#1,5
1781,1760:17364:packet2,veh847,veh920,-856561983#1,6
1781,1760:17364:packet2,veh920,veh956,-856561983#1,7
1781,1760:17364:packet3,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet3,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet3,veh975,veh847,-856561983#1,5
1781,1760:17364:packet3,veh847,veh920,-856561983#1,6
1781,1760:17364:packet3,veh920,veh956,-856561983#1,7
1781,1760:17364:packet4,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet4,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet4,veh975,veh847,-856561983#1,5
1781,1760:17364:packet4,veh847,veh920,-856561983#1,6
1781,1760:17364:packet4,veh920,veh956,-856561983#1,7
1781,1760:17364:packet5,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet5,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet5,veh975,veh847,-856561983#1,5
1781,1760:17364:packet5,veh847,veh920,-856561983#1,6
1781,1760:17364:packet5,veh920,veh956,-856561983#1,7
1781,1760:17364:packet6,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet6,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet6,veh975,veh847,-856561983#1,5
1781,1760:17364:packet6,veh847,veh920,-856561983#1,6
1781,1760:17364:packet6,veh920,veh956,-856561983#1,7
1781,1760:17364:packet7,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet7,veh927,veh980,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet7,veh980,veh847,145817210#1,5
1781,1760:17364:packet7,veh847,veh920,-856561983#1,6
1781,1760:17364:packet7,veh920,veh956,-856561983#1,7
1781,1760:17364:packet8,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet8,veh927,veh975,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet8,veh975,veh980,-856561983#1,5
1781,1760:17364:packet8,veh980,veh847,145817210#1,6
1781,1760:17364:packet8,veh847,veh920,-856561983#1,7
1781,1760:17364:packet9,veh982,veh927,:cluster_2775489004_287178673_7744298054_16,3
1781,1760:17364:packet9,veh927,veh970,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,4
1781,1760:17364:packet9,veh970,veh975,-157802107#0,5
1781,1760:17364:packet9,veh975,veh980,-856561983#1,6
1781,1760:17364:packet9,veh980,veh847,145817210#1,7
1781,1761:17376:packet0,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1761:17376:packet0,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1761:17376:packet0,veh981,veh892,-157802105#1,17
1781,1761:17376:packet0,veh892,veh961,-26237691#0,18
1781,1761:17376:packet0,veh961,veh973,-160542745#0,19
1781,1761:17376:packet1,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1761:17376:packet1,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1761:17376:packet1,veh981,veh892,-157802105#1,17
1781,1761:17376:packet1,veh892,veh961,-26237691#0,18
1781,1761:17376:packet1,veh961,veh973,-160542745#0,19
1781,1761:17376:packet2,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1761:17376:packet2,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1761:17376:packet2,veh981,veh892,-157802105#1,17
1781,1761:17376:packet2,veh892,veh961,-26237691#0,18
1781,1761:17376:packet2,veh961,veh973,-160542745#0,19
1781,1761:17376:packet3,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,14
1781,1761:17376:packet3,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,15
1781,1761:17376:packet3,veh981,veh892,-157802105#1,16
1781,1761:17376:packet3,veh892,veh961,-26237691#0,17
1781,1761:17376:packet3,veh961,veh973,-160542745#0,18
1781,1761:17376:packet4,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1761:17376:packet4,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1761:17376:packet4,veh981,veh892,-157802105#1,17
1781,1761:17376:packet4,veh892,veh961,-26237691#0,18
1781,1761:17376:packet4,veh961,veh973,-160542745#0,19
1781,1761:17376:packet5,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,14
1781,1761:17376:packet5,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,15
1781,1761:17376:packet5,veh981,veh892,-157802105#1,16
1781,1761:17376:packet5,veh892,veh961,-26237691#0,17
1781,1761:17376:packet5,veh961,veh973,-160542745#0,18
1781,1761:17376:packet6,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,15
1781,1761:17376:packet6,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,16
1781,1761:17376:packet6,veh981,veh892,-157802105#1,17
1781,1761:17376:packet6,veh892,veh961,-26237691#0,18
1781,1761:17376:packet6,veh961,veh973,-160542745#0,19
1781,1761:17376:packet7,veh927,veh982,:cluster_2033385617_2033385635_287188580_7549356069_#1more_8,14
1781,1761:17376:packet7,veh982,veh981,:cluster_2775489004_287178673_7744298054_16,15
1781,1761:17376:packet7,veh981,veh892,-157802105#1,16
1781,1761:17376:packet7,veh892,veh961,-26237691#0,17
1781,1761:17376:packet7,veh961,veh973,-160542745#0,18
1781,1761:17386:packet0,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,10
1781,1761:17386:packet1,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1761:17386:packet2,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1761:17386:packet3,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1761:17386:packet4,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1761:17386:packet5,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1761:17386:packet6,veh969,veh988,:cluster_288650339_4350140430_4350140431_7894425390_#5more_10,11
1781,1762:17401:packet0,veh936,veh966,-26320726#1,5
1781,1762:17401:packet1,veh936,veh966,-26320726#1,5
1781,1762:17401:packet2,veh936,veh966,-26320726#1,5
1781,1762:17401:packet3,veh936,veh966,-26320726#1,5
1781,1762:17401:packet4,veh936,veh966,-26320726#1,5
1781,1762:17401:packet5,veh936,veh966,-26320726#1,5
1781,1762:17402:packet0,veh906,veh979,-948698446#1,5
1781,1762:17402:packet1,veh906,veh979,-948698446#1,5
1781,1762:17402:packet2,veh906,veh979,-948698446#1,5
1781,1762:17402:packet3,veh906,veh979,-948698446#1,5
